Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,BatteryLevel,Monotonic
03/11/2025 09:15:44 +00:00,-0.025,20.2251186,267.8,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:00 +00:00
03/11/2025 09:15:45 +00:00,-0.023,20.2251186,159.1,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:01 +00:00
03/11/2025 09:15:46 +00:00,-0.029,20.2132,233.4,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:02 +00:00
03/11/2025 09:15:47 +00:00,-0.027,20.2132,252.9,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:03 +00:00
03/11/2025 09:15:48 +00:00,-0.029,20.2132,260.4,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:04 +00:00
03/11/2025 09:15:49 +00:00,-0.025,20.2132,180.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:05 +00:00
03/11/2025 09:15:50 +00:00,-0.024,20.2132,79.5,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:06 +00:00
03/11/2025 09:15:51 +00:00,-0.028,20.2019,169,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:07 +00:00
03/11/2025 09:15:52 +00:00,-0.023,20.2019,236.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:08 +00:00
03/11/2025 09:15:53 +00:00,-0.026,20.2019,256.7,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:09 +00:00
03/11/2025 09:15:54 +00:00,-0.03,20.2019,272.2,63.4408086233262,10.348428032312556,0.9756503,01/01/1970 00:03:10 +00:00
03/11/2025 09:15:55 +00:00,-0.026,20.2019,196.4,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:11 +00:00
03/11/2025 09:15:56 +00:00,-0.028,20.1553974,118.4,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:12 +00:00
03/11/2025 09:15:57 +00:00,-0.031,20.1553974,49.6,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:13 +00:00
03/11/2025 09:15:58 +00:00,-0.028,20.1553974,4.6,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:14 +00:00
03/11/2025 09:15:59 +00:00,-0.031,20.1553974,285.8,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:15 +00:00
03/11/2025 09:16:00 +00:00,-0.03,20.1553974,305.3,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:16 +00:00
03/11/2025 09:16:01 +00:00,-0.029,20.1621437,323.7,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:17 +00:00
03/11/2025 09:16:02 +00:00,-0.028,20.1621437,327.4,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:18 +00:00
03/11/2025 09:16:03 +00:00,-0.03,20.1621437,282.5,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:19 +00:00
03/11/2025 09:16:04 +00:00,-0.033,20.1621437,240.7,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:20 +00:00
03/11/2025 09:16:05 +00:00,-0.03,20.1621437,236.7,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:21 +00:00
03/11/2025 09:16:06 +00:00,-0.032,20.13804,230.6,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:22 +00:00
03/11/2025 09:16:07 +00:00,-0.031,20.13804,226.4,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:23 +00:00
03/11/2025 09:16:08 +00:00,-0.025,20.13804,223.5,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:24 +00:00
03/11/2025 09:16:09 +00:00,-0.033,20.13804,221.7,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:25 +00:00
03/11/2025 09:16:10 +00:00,-0.028,20.13804,220.6,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:26 +00:00
03/11/2025 09:16:11 +00:00,-0.028,20.1176052,219.9,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:27 +00:00
03/11/2025 09:16:12 +00:00,-0.031,20.1176052,219.4,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:28 +00:00
03/11/2025 09:16:13 +00:00,-0.033,20.1176052,218.9,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:29 +00:00
03/11/2025 09:16:14 +00:00,-0.03,20.1176052,218.5,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:30 +00:00
03/11/2025 09:16:15 +00:00,-0.029,20.1176052,218.1,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:31 +00:00
03/11/2025 09:16:16 +00:00,-0.032,20.1259232,217.8,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:32 +00:00
03/11/2025 09:16:17 +00:00,-0.038,20.1259232,218.7,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:33 +00:00
03/11/2025 09:16:18 +00:00,-0.028,20.1259232,221.8,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:34 +00:00
03/11/2025 09:16:19 +00:00,-0.033,20.1259232,224.7,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:35 +00:00
03/11/2025 09:16:20 +00:00,-0.032,20.1259232,227.2,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:36 +00:00
03/11/2025 09:16:21 +00:00,-0.035,20.07562,228.9,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:37 +00:00
03/11/2025 09:16:22 +00:00,-0.031,20.07562,229.2,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:38 +00:00
03/11/2025 09:16:23 +00:00,-0.032,20.07562,229.2,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:39 +00:00
03/11/2025 09:16:24 +00:00,-0.031,20.07562,229.5,63.4408086233262,10.348428032312556,0.9749722,01/01/1970 00:03:40 +00:00
03/11/2025 09:16:25 +00:00,-0.038,20.07562,229.6,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:41 +00:00
03/11/2025 09:16:26 +00:00,-0.034,20.10313,229.7,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:43 +00:00
03/11/2025 09:16:27 +00:00,-0.028,20.10313,229.8,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:44 +00:00
03/11/2025 09:16:29 +00:00,-0.03,20.10313,229.9,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:45 +00:00
03/11/2025 09:16:30 +00:00,-0.033,20.10313,230,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:46 +00:00
03/11/2025 09:16:31 +00:00,-0.031,20.10313,230.1,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:47 +00:00
03/11/2025 09:16:32 +00:00,-0.031,20.0994949,230,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:48 +00:00
03/11/2025 09:16:33 +00:00,-0.031,20.0994949,230,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:49 +00:00
03/11/2025 09:16:34 +00:00,-0.037,20.0994949,230.3,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:50 +00:00
03/11/2025 09:16:35 +00:00,-0.032,20.0994949,230.2,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:51 +00:00
03/11/2025 09:16:36 +00:00,-0.032,20.0994949,230.3,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:52 +00:00
03/11/2025 09:16:37 +00:00,-0.032,20.03144,230.4,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:53 +00:00
03/11/2025 09:16:38 +00:00,-0.031,20.03144,230.5,63.4408086233262,10.348428032312556,0.974294066,01/01/1970 00:03:54 +00:00
