Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1743408599,0.21735000000000007,0.14895833333333333,0.9896814062178925,0.029791666666666668,30.15999984741211,,68
1743408599,0.2329249999999999,0.146875,0.9929733736130324,0.029375000000000002,30.179000854492188,,68
1743408599,0.24683750000000004,0.14479166666666668,0.9945559517931802,0.028958333333333336,30.179000854492188,,68
1743408599,0.24832500000000007,0.14166666666666666,0.9942117294397561,0.028333333333333335,30.211999893188477,,68
1743408599,0.2253125,0.140625,0.9948911791391057,0.028125,30.211999893188477,,68
1743408599,0.23756249999999998,0.13854166666666667,0.994252807556546,0.027708333333333335,30.23200035095215,,68
1743408599,0.19818749999999996,0.13541666666666666,0.9939642644669128,0.027083333333333334,30.23200035095215,,68
1743408599,0.23283750000000003,0.13541666666666666,0.9954042719781898,0.027083333333333334,30.23200035095215,,68
1743408599,0.23878749999999999,0.13125,0.9937134108622636,0.026250000000000002,30.23200035095215,,68
1743408599,0.24289999999999998,0.13125,0.9928980396648134,0.026250000000000002,30.288999557495117,,68
1743408599,0.24867500000000003,0.128125,0.9934496632114074,0.025625,30.288999557495117,,68
1743408599,0.2646875,0.12604166666666666,0.9932259690310286,0.025208333333333333,30.288999557495117,,68
1743408599,0.21323749999999994,0.12291666666666666,0.9943519234722604,0.024583333333333332,30.288999557495117,,68
1743408599,0.21209999999999996,0.12395833333333334,0.9949974289921131,0.02479166666666667,30.312999725341797,,68
1743408599,0.21323749999999994,0.12291666666666666,0.9944220882341145,0.024583333333333332,30.312999725341797,,68
1743408599,0.19582500000000003,0.12395833333333334,0.9949458618349138,0.02479166666666667,30.340999603271484,,68
1743408599,0.1994125,0.12395833333333334,0.9955814752182929,0.02479166666666667,30.340999603271484,,68
1743408599,0.19328750000000003,0.12395833333333334,0.9961627609910342,0.02479166666666667,30.3700008392334,,68
1743408599,0.18278749999999994,0.12395833333333334,0.9959831803545234,0.02479166666666667,30.3700008392334,,68
1743408600,0.2564625,0.12395833333333334,0.995836334769356,0.02479166666666667,30.395999908447266,,68
1743408600,0.24333750000000004,0.125,0.9961061943006754,0.025,30.395999908447266,,68
1743408600,0.22190000000000001,0.12604166666666666,0.996817035294644,0.025208333333333333,30.424999237060547,,68
1743408600,0.19888749999999997,0.12916666666666668,0.9967701436761156,0.025833333333333337,30.424999237060547,,68
1743408600,0.20413749999999992,0.13020833333333334,0.9969845684305526,0.02604166666666667,30.461999893188477,,68
1743408600,0.22233749999999994,0.13020833333333334,0.9966252527042748,0.02604166666666667,30.461999893188477,,68
